Product,Category,Date,Month,Hour,Department,ip,url,Product,Category,Date,Month,Hour,Department,ip
Nike Men's Comfort 2 Slide,tennis & racquet,9/1/2017 8:11,Sep,8,fitness ,108.167.119.184,/department/fitness/category/tennis%20&%20racquet/product/Nike%20Men's%20Comfort%202%20Slide/add_to_cart,Nike Men's Comfort 2 Slide,tennis & racquet,9/1/2017 8:11,Sep,8,fitness ,108.167.119.184
Diamondback Women's Serene Classic Comfort Bi,camping & hiking,9/1/2017 8:11,Sep,8,fan shop ,73.70.250.75,/department/fan%20shop/category/camping%20&%20hiking/product/Diamondback%20Women's%20Serene%20Classic%20Comfort%20Bi,Diamondback Women's Serene Classic Comfort Bi,camping & hiking,9/1/2017 8:11,Sep,8,fan shop ,73.70.250.75
Glove It Imperial Golf Towel,trade-in,9/1/2017 8:11,Sep,8,outdoors ,102.243.86.248,/department/outdoors/category/trade-in/product/Glove%20It%20Imperial%20Golf%20Towel,Glove It Imperial Golf Towel,trade-in,9/1/2017 8:11,Sep,8,outdoors ,102.243.86.248
Diamondback Boys' Insight 24 Performance Hybr,basketball,9/1/2017 8:12,Sep,8,fitness ,89.48.190.13,/department/fitness/category/basketball/product/Diamondback%20Boys'%20Insight%2024%20Performance%20Hybr,Diamondback Boys' Insight 24 Performance Hybr,basketball,9/1/2017 8:12,Sep,8,fitness ,89.48.190.13
Team Golf Tennessee Volunteers Putter Grip,accessories,9/1/2017 8:12,Sep,8,outdoors ,14.145.32.182,/department/outdoors/category/accessories/product/Team%20Golf%20Tennessee%20Volunteers%20Putter%20Grip,Team Golf Tennessee Volunteers Putter Grip,accessories,9/1/2017 8:12,Sep,8,outdoors ,14.145.32.182
Under Armour Kids' Mercenary Slide,electronics,9/1/2017 8:12,Sep,8,footwear ,62.164.176.196,/department/footwear/category/electronics/product/Under%20Armour%20Kids'%20Mercenary%20Slide,Under Armour Kids' Mercenary Slide,electronics,9/1/2017 8:12,Sep,8,footwear ,62.164.176.196
Diamondback Boys' Insight 24 Performance Hybr,basketball,9/1/2017 8:12,Sep,8,fitness ,216.45.143.120,/department/fitness/category/basketball/product/Diamondback%20Boys'%20Insight%2024%20Performance%20Hybr,Diamondback Boys' Insight 24 Performance Hybr,basketball,9/1/2017 8:12,Sep,8,fitness ,216.45.143.120
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,strength training,9/1/2017 8:13,Sep,8,footwear ,221.160.70.14,/department/footwear/category/strength%20training/product/Yakima%20DoubleDown%20Ace%20Hitch%20Mount%204-Bike%20Rack,Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,strength training,9/1/2017 8:13,Sep,8,footwear ,221.160.70.14
Columbia Men's PFG Anchor Tough T-Shirt,shop by sport,9/1/2017 8:14,Sep,8,golf ,151.147.36.98,/department/golf/category/shop%20by%20sport/product/Columbia%20Men's%20PFG%20Anchor%20Tough%20T-Shirt,Columbia Men's PFG Anchor Tough T-Shirt,shop by sport,9/1/2017 8:14,Sep,8,golf ,151.147.36.98
O'Brien Men's Neoprene Life Vest,indoor outdoor games,9/1/2017 8:14,Sep,8,fan shop ,79.59.101.63,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest,O'Brien Men's Neoprene Life Vest,indoor outdoor games,9/1/2017 8:14,Sep,8,fan shop ,79.59.101.63
Stiga Master Series ST3100 Competition Indoor,hockey,9/1/2017 8:15,Sep,8,fitness ,168.185.213.44,/department/fitness/category/hockey/product/Stiga%20Master%20Series%20ST3100%20Competition%20Indoor,Stiga Master Series ST3100 Competition Indoor,hockey,9/1/2017 8:15,Sep,8,fitness ,168.185.213.44
Titleist Club Glove Travel Cover,golf gloves,9/1/2017 8:15,Sep,8,outdoors ,208.81.249.185,/department/outdoors/category/golf%20gloves/product/Titleist%20Club%20Glove%20Travel%20Cover,Titleist Club Glove Travel Cover,golf gloves,9/1/2017 8:15,Sep,8,outdoors ,208.81.249.185
Under Armour Men's Tech II T-Shirt,lacrosse,9/1/2017 8:16,Sep,8,fitness ,95.60.0.190,/department/fitness/category/lacrosse/product/Under%20Armour%20Men's%20Tech%20II%20T-Shirt/add_to_cart,Under Armour Men's Tech II T-Shirt,lacrosse,9/1/2017 8:16,Sep,8,fitness ,95.60.0.190
Team Golf St. Louis Cardinals Putter Grip,accessories,9/1/2017 8:16,Sep,8,outdoors ,168.185.213.44,/department/outdoors/category/accessories/product/Team%20Golf%20St.%20Louis%20Cardinals%20Putter%20Grip,Team Golf St. Louis Cardinals Putter Grip,accessories,9/1/2017 8:16,Sep,8,outdoors ,168.185.213.44
Columbia Men's PFG Anchor Tough T-Shirt,shop by sport,9/1/2017 8:17,Sep,8,golf ,73.70.250.75,/department/golf/category/shop%20by%20sport/product/Columbia%20Men's%20PFG%20Anchor%20Tough%20T-Shirt,Columbia Men's PFG Anchor Tough T-Shirt,shop by sport,9/1/2017 8:17,Sep,8,golf ,73.70.250.75
Team Golf Texas Longhorns Putter Grip,accessories,9/1/2017 8:17,Sep,8,outdoors ,213.20.140.246,/department/outdoors/category/accessories/product/Team%20Golf%20Texas%20Longhorns%20Putter%20Grip,Team Golf Texas Longhorns Putter Grip,accessories,9/1/2017 8:17,Sep,8,outdoors ,213.20.140.246
Under Armour Hustle Storm Medium Duffle Bag,fitness accessories,9/1/2017 8:17,Sep,8,footwear ,216.45.143.120,/department/footwear/category/fitness%20accessories/product/Under%20Armour%20Hustle%20Storm%20Medium%20Duffle%20Bag,Under Armour Hustle Storm Medium Duffle Bag,fitness accessories,9/1/2017 8:17,Sep,8,footwear ,216.45.143.120
adidas Kids' RG III Mid Football Cleat,featured shops,9/1/2017 8:17,Sep,8,apparel ,168.185.213.44,/department/apparel/category/featured%20shops/product/adidas%20Kids'%20RG%20III%20Mid%20Football%20Cleat,adidas Kids' RG III Mid Football Cleat,featured shops,9/1/2017 8:17,Sep,8,apparel ,168.185.213.44
adidas Kids' RG III Mid Football Cleat,featured shops,9/1/2017 8:17,Sep,8,apparel ,46.223.252.42,/department/apparel/category/featured%20shops/product/adidas%20Kids'%20RG%20III%20Mid%20Football%20Cleat/add_to_cart,adidas Kids' RG III Mid Football Cleat,featured shops,9/1/2017 8:17,Sep,8,apparel ,46.223.252.42
Pelican Sunstream 100 Kayak,water sports,9/1/2017 8:18,Sep,8,fan shop ,64.233.242.248,/department/fan%20shop/category/water%20sports/product/Pelican%20Sunstream%20100%20Kayak,Pelican Sunstream 100 Kayak,water sports,9/1/2017 8:18,Sep,8,fan shop ,64.233.242.248
adidas Kids' RG III Mid Football Cleat,featured shops,9/1/2017 8:18,Sep,8,apparel ,151.147.36.98,/department/apparel/category/featured%20shops/product/adidas%20Kids'%20RG%20III%20Mid%20Football%20Cleat,adidas Kids' RG III Mid Football Cleat,featured shops,9/1/2017 8:18,Sep,8,apparel ,151.147.36.98
Under Armour Men's Tech II T-Shirt,lacrosse,9/1/2017 8:18,Sep,8,fitness ,108.167.119.184,/department/fitness/category/lacrosse/product/Under%20Armour%20Men's%20Tech%20II%20T-Shirt,Under Armour Men's Tech II T-Shirt,lacrosse,9/1/2017 8:18,Sep,8,fitness ,108.167.119.184
Under Armour Hustle Storm Medium Duffle Bag,fitness accessories,9/1/2017 8:19,Sep,8,footwear ,95.60.0.190,/department/footwear/category/fitness%20accessories/product/Under%20Armour%20Hustle%20Storm%20Medium%20Duffle%20Bag,Under Armour Hustle Storm Medium Duffle Bag,fitness accessories,9/1/2017 8:19,Sep,8,footwear ,95.60.0.190
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/1/2017 8:19,Sep,8,golf ,41.201.207.213,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo,Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/1/2017 8:19,Sep,8,golf ,41.201.207.213
Under Armour Hustle Storm Medium Duffle Bag,fitness accessories,9/1/2017 8:20,Sep,8,footwear ,221.160.70.14,/department/footwear/category/fitness%20accessories/product/Under%20Armour%20Hustle%20Storm%20Medium%20Duffle%20Bag/add_to_cart,Under Armour Hustle Storm Medium Duffle Bag,fitness accessories,9/1/2017 8:20,Sep,8,footwear ,221.160.70.14
Under Armour Kids' Mercenary Slide,electronics,9/1/2017 8:20,Sep,8,footwear ,108.167.119.184,/department/footwear/category/electronics/product/Under%20Armour%20Kids'%20Mercenary%20Slide,Under Armour Kids' Mercenary Slide,electronics,9/1/2017 8:20,Sep,8,footwear ,108.167.119.184
Stiga Master Series ST3100 Competition Indoor,hockey,9/1/2017 8:21,Sep,8,fitness ,221.160.70.14,/department/fitness/category/hockey/product/Stiga%20Master%20Series%20ST3100%20Competition%20Indoor,Stiga Master Series ST3100 Competition Indoor,hockey,9/1/2017 8:21,Sep,8,fitness ,221.160.70.14
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/1/2017 8:21,Sep,8,golf ,168.185.213.44,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo,Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/1/2017 8:21,Sep,8,golf ,168.185.213.44
Under Armour Hustle Storm Medium Duffle Bag,fitness accessories,9/1/2017 8:22,Sep,8,footwear ,216.45.143.120,/department/footwear/category/fitness%20accessories/product/Under%20Armour%20Hustle%20Storm%20Medium%20Duffle%20Bag,Under Armour Hustle Storm Medium Duffle Bag,fitness accessories,9/1/2017 8:22,Sep,8,footwear ,216.45.143.120
Titleist Pro V1x High Numbers Golf Balls,electronics,9/1/2017 8:22,Sep,8,outdoors ,216.45.143.120,/department/outdoors/category/electronics/product/Titleist%20Pro%20V1x%20High%20Numbers%20Golf%20Balls,Titleist Pro V1x High Numbers Golf Balls,electronics,9/1/2017 8:22,Sep,8,outdoors ,216.45.143.120
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/1/2017 8:22,Sep,8,golf ,89.48.190.13,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo,Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/1/2017 8:22,Sep,8,golf ,89.48.190.13
O'Brien Men's Neoprene Life Vest,indoor outdoor games,9/1/2017 8:22,Sep,8,fan shop ,79.59.101.63,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest,O'Brien Men's Neoprene Life Vest,indoor outdoor games,9/1/2017 8:22,Sep,8,fan shop ,79.59.101.63
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/1/2017 8:23,Sep,8,golf ,221.160.70.14,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo,Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/1/2017 8:23,Sep,8,golf ,221.160.70.14
Under Armour Women's Ignite Slide,electronics,9/1/2017 8:23,Sep,8,footwear ,168.185.213.44,/department/footwear/category/electronics/product/Under%20Armour%20Women's%20Ignite%20Slide,Under Armour Women's Ignite Slide,electronics,9/1/2017 8:23,Sep,8,footwear ,168.185.213.44
Cleveland Golf Collegiate My Custom Wedge 588,women's golf clubs,9/1/2017 8:23,Sep,8,outdoors ,89.48.190.13,/department/outdoors/category/women's%20golf%20clubs/product/Cleveland%20Golf%20Collegiate%20My%20Custom%20Wedge%20588,Cleveland Golf Collegiate My Custom Wedge 588,women's golf clubs,9/1/2017 8:23,Sep,8,outdoors ,89.48.190.13
Stiga Master Series ST3100 Competition Indoor,hockey,9/1/2017 8:24,Sep,8,fitness ,41.201.207.213,/department/fitness/category/hockey/product/Stiga%20Master%20Series%20ST3100%20Competition%20Indoor/add_to_cart,Stiga Master Series ST3100 Competition Indoor,hockey,9/1/2017 8:24,Sep,8,fitness ,41.201.207.213
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/1/2017 8:24,Sep,8,golf ,102.243.86.248,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo,Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/1/2017 8:24,Sep,8,golf ,102.243.86.248
Nike Men's Fingertrap Max Training Shoe,soccer,9/1/2017 8:25,Sep,8,fitness ,102.243.86.248,/department/fitness/category/soccer/product/Nike%20Men's%20Fingertrap%20Max%20Training%20Shoe,Nike Men's Fingertrap Max Training Shoe,soccer,9/1/2017 8:25,Sep,8,fitness ,102.243.86.248
adidas Kids' RG III Mid Football Cleat,featured shops,9/1/2017 8:26,Sep,8,apparel ,221.160.70.14,/department/apparel/category/featured%20shops/product/adidas%20Kids'%20RG%20III%20Mid%20Football%20Cleat/add_to_cart,adidas Kids' RG III Mid Football Cleat,featured shops,9/1/2017 8:26,Sep,8,apparel ,221.160.70.14
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,strength training,9/1/2017 8:26,Sep,8,footwear ,149.95.217.202,/department/footwear/category/strength%20training/product/Yakima%20DoubleDown%20Ace%20Hitch%20Mount%204-Bike%20Rack,Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,strength training,9/1/2017 8:26,Sep,8,footwear ,149.95.217.202
adidas Men's Germany Black Crest Away Tee,girls' apparel,9/1/2017 8:27,Sep,8,golf ,41.209.131.244,/department/golf/category/girls'%20apparel/product/adidas%20Men's%20Germany%20Black%20Crest%20Away%20Tee/add_to_cart,adidas Men's Germany Black Crest Away Tee,girls' apparel,9/1/2017 8:27,Sep,8,golf ,41.209.131.244
Field & Stream Sportsman 16 Gun Fire Safe,fishing,9/1/2017 8:27,Sep,8,fan shop ,221.160.70.14,/department/fan%20shop/category/fishing/product/Field%20&%20Stream%20Sportsman%2016%20Gun%20Fire%20Safe,Field & Stream Sportsman 16 Gun Fire Safe,fishing,9/1/2017 8:27,Sep,8,fan shop ,221.160.70.14
adidas Kids' RG III Mid Football Cleat,featured shops,9/1/2017 8:27,Sep,8,apparel ,34.175.52.9,/department/apparel/category/featured%20shops/product/adidas%20Kids'%20RG%20III%20Mid%20Football%20Cleat,adidas Kids' RG III Mid Football Cleat,featured shops,9/1/2017 8:27,Sep,8,apparel ,34.175.52.9
Under Armour Women's Ignite Slide,electronics,9/1/2017 8:27,Sep,8,footwear ,194.78.95.39,/department/footwear/category/electronics/product/Under%20Armour%20Women's%20Ignite%20Slide/add_to_cart,Under Armour Women's Ignite Slide,electronics,9/1/2017 8:27,Sep,8,footwear ,194.78.95.39
Under Armour Women's Ignite Slide,electronics,9/1/2017 8:28,Sep,8,footwear ,221.160.70.14,/department/footwear/category/electronics/product/Under%20Armour%20Women's%20Ignite%20Slide,Under Armour Women's Ignite Slide,electronics,9/1/2017 8:28,Sep,8,footwear ,221.160.70.14
Stiga Master Series ST3100 Competition Indoor,hockey,9/1/2017 8:28,Sep,8,fitness ,149.95.217.202,/department/fitness/category/hockey/product/Stiga%20Master%20Series%20ST3100%20Competition%20Indoor/add_to_cart,Stiga Master Series ST3100 Competition Indoor,hockey,9/1/2017 8:28,Sep,8,fitness ,149.95.217.202
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/1/2017 8:28,Sep,8,golf ,79.59.101.63,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo,Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/1/2017 8:28,Sep,8,golf ,79.59.101.63
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/1/2017 8:29,Sep,8,golf ,190.134.131.64,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo,Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/1/2017 8:29,Sep,8,golf ,190.134.131.64
Under Armour Women's Ignite Slide,electronics,9/1/2017 8:29,Sep,8,footwear ,28.84.236.182,/department/footwear/category/electronics/product/Under%20Armour%20Women's%20Ignite%20Slide/add_to_cart,Under Armour Women's Ignite Slide,electronics,9/1/2017 8:29,Sep,8,footwear ,28.84.236.182
Pelican Sunstream 100 Kayak,water sports,9/1/2017 8:30,Sep,8,fan shop ,148.228.220.24,/department/fan%20shop/category/water%20sports/product/Pelican%20Sunstream%20100%20Kayak,Pelican Sunstream 100 Kayak,water sports,9/1/2017 8:30,Sep,8,fan shop ,148.228.220.24
Field & Stream Sportsman 16 Gun Fire Safe,fishing,9/1/2017 8:31,Sep,8,fan shop ,46.223.252.42,/department/fan%20shop/category/fishing/product/Field%20&%20Stream%20Sportsman%2016%20Gun%20Fire%20Safe/add_to_cart,Field & Stream Sportsman 16 Gun Fire Safe,fishing,9/1/2017 8:31,Sep,8,fan shop ,46.223.252.42
adidas Kids' RG III Mid Football Cleat,featured shops,9/1/2017 8:32,Sep,8,apparel ,148.228.220.24,/department/apparel/category/featured%20shops/product/adidas%20Kids'%20RG%20III%20Mid%20Football%20Cleat/add_to_cart,adidas Kids' RG III Mid Football Cleat,featured shops,9/1/2017 8:32,Sep,8,apparel ,148.228.220.24
Field & Stream Sportsman 16 Gun Fire Safe,fishing,9/1/2017 8:32,Sep,8,fan shop ,153.134.55.205,/department/fan%20shop/category/fishing/product/Field%20&%20Stream%20Sportsman%2016%20Gun%20Fire%20Safe/add_to_cart,Field & Stream Sportsman 16 Gun Fire Safe,fishing,9/1/2017 8:32,Sep,8,fan shop ,153.134.55.205
Perfect Fitness Perfect Rip Deck,cleats,9/1/2017 8:33,Sep,8,apparel ,194.78.95.39,/department/apparel/category/cleats/product/Perfect%20Fitness%20Perfect%20Rip%20Deck/add_to_cart,Perfect Fitness Perfect Rip Deck,cleats,9/1/2017 8:33,Sep,8,apparel ,194.78.95.39
Under Armour Men's Tech II T-Shirt,lacrosse,9/1/2017 8:33,Sep,8,fitness ,216.45.143.120,/department/fitness/category/lacrosse/product/Under%20Armour%20Men's%20Tech%20II%20T-Shirt,Under Armour Men's Tech II T-Shirt,lacrosse,9/1/2017 8:33,Sep,8,fitness ,216.45.143.120
MDGolf Pittsburgh Penguins Putter,women's golf clubs,9/1/2017 8:33,Sep,8,outdoors ,79.59.101.63,/department/outdoors/category/women's%20golf%20clubs/product/MDGolf%20Pittsburgh%20Penguins%20Putter/add_to_cart,MDGolf Pittsburgh Penguins Putter,women's golf clubs,9/1/2017 8:33,Sep,8,outdoors ,79.59.101.63
Nike Women's Free 5.0 TR FIT PRT 4 Training S,boxing & mma,9/1/2017 8:33,Sep,8,footwear ,64.233.242.248,/department/footwear/category/boxing%20&%20mma/product/Nike%20Women's%20Free%205.0%20TR%20FIT%20PRT%204%20Training%20S,Nike Women's Free 5.0 TR FIT PRT 4 Training S,boxing & mma,9/1/2017 8:33,Sep,8,footwear ,64.233.242.248
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/1/2017 8:34,Sep,8,golf ,194.78.95.39,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo,Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/1/2017 8:34,Sep,8,golf ,194.78.95.39
Nike Men's CJ Elite 2 TD Football Cleat,men's footwear,9/1/2017 8:34,Sep,8,apparel ,64.233.242.248,/department/apparel/category/men's%20footwear/product/Nike%20Men's%20CJ%20Elite%202%20TD%20Football%20Cleat,Nike Men's CJ Elite 2 TD Football Cleat,men's footwear,9/1/2017 8:34,Sep,8,apparel ,64.233.242.248
Top Flite Women's 2017 XL Hybrid,golf apparel,9/1/2017 8:35,Sep,8,outdoors ,130.130.149.74,/department/outdoors/category/golf%20apparel/product/Top%20Flite%20Women's%202017%20XL%20Hybrid,Top Flite Women's 2017 XL Hybrid,golf apparel,9/1/2017 8:35,Sep,8,outdoors ,130.130.149.74
Field & Stream Sportsman 16 Gun Fire Safe,fishing,9/1/2017 8:35,Sep,8,fan shop ,149.95.217.202,/department/fan%20shop/category/fishing/product/Field%20&%20Stream%20Sportsman%2016%20Gun%20Fire%20Safe,Field & Stream Sportsman 16 Gun Fire Safe,fishing,9/1/2017 8:35,Sep,8,fan shop ,149.95.217.202
adidas Kids' RG III Mid Football Cleat,featured shops,9/1/2017 8:35,Sep,8,apparel ,34.175.52.9,/department/apparel/category/featured%20shops/product/adidas%20Kids'%20RG%20III%20Mid%20Football%20Cleat,adidas Kids' RG III Mid Football Cleat,featured shops,9/1/2017 8:35,Sep,8,apparel ,34.175.52.9
MDGolf Pittsburgh Penguins Putter,women's golf clubs,9/1/2017 8:35,Sep,8,outdoors ,79.59.101.63,/department/outdoors/category/women's%20golf%20clubs/product/MDGolf%20Pittsburgh%20Penguins%20Putter/add_to_cart,MDGolf Pittsburgh Penguins Putter,women's golf clubs,9/1/2017 8:35,Sep,8,outdoors ,79.59.101.63
Glove It Women's Mod Oval Golf Glove,golf balls,9/1/2017 8:35,Sep,8,outdoors ,56.236.85.9,/department/outdoors/category/golf%20balls/product/Glove%20It%20Women's%20Mod%20Oval%20Golf%20Glove/add_to_cart,Glove It Women's Mod Oval Golf Glove,golf balls,9/1/2017 8:35,Sep,8,outdoors ,56.236.85.9
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/1/2017 8:36,Sep,8,golf ,221.160.70.14,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo,Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/1/2017 8:36,Sep,8,golf ,221.160.70.14
adidas Youth Germany Black/Red Away Match Soc,girls' apparel,9/1/2017 8:36,Sep,8,golf ,61.237.4.104,/department/golf/category/girls'%20apparel/product/adidas%20Youth%20Germany%20Black/Red%20Away%20Match%20Soc,adidas Youth Germany Black/Red Away Match Soc,girls' apparel,9/1/2017 8:36,Sep,8,golf ,61.237.4.104
The North Face Women's Recon Backpack,hunting & shooting,9/1/2017 8:36,Sep,8,fan shop ,64.233.242.248,/department/fan%20shop/category/hunting%20&%20shooting/product/The%20North%20Face%20Women's%20Recon%20Backpack,The North Face Women's Recon Backpack,hunting & shooting,9/1/2017 8:36,Sep,8,fan shop ,64.233.242.248
Nike Men's Free TR 5.0 TB Training Shoe,as seen on  tv!,9/1/2017 8:38,Sep,8,footwear ,46.223.252.42,/department/footwear/category/as%20seen%20on%20%20tv!/product/Nike%20Men's%20Free%20TR%205.0%20TB%20Training%20Shoe,Nike Men's Free TR 5.0 TB Training Shoe,as seen on  tv!,9/1/2017 8:38,Sep,8,footwear ,46.223.252.42
adidas Youth Germany Black/Red Away Match Soc,girls' apparel,9/1/2017 8:38,Sep,8,golf ,148.228.220.24,/department/golf/category/girls'%20apparel/product/adidas%20Youth%20Germany%20Black/Red%20Away%20Match%20Soc/add_to_cart,adidas Youth Germany Black/Red Away Match Soc,girls' apparel,9/1/2017 8:38,Sep,8,golf ,148.228.220.24
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,strength training,9/1/2017 8:39,Sep,8,footwear ,53.120.136.227,/department/footwear/category/strength%20training/product/Yakima%20DoubleDown%20Ace%20Hitch%20Mount%204-Bike%20Rack/add_to_cart,Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,strength training,9/1/2017 8:39,Sep,8,footwear ,53.120.136.227
Nike Men's Fingertrap Max Training Shoe,soccer,9/1/2017 8:39,Sep,8,fitness ,154.16.187.28,/department/fitness/category/soccer/product/Nike%20Men's%20Fingertrap%20Max%20Training%20Shoe,Nike Men's Fingertrap Max Training Shoe,soccer,9/1/2017 8:39,Sep,8,fitness ,154.16.187.28
Field & Stream Sportsman 16 Gun Fire Safe,fishing,9/1/2017 8:39,Sep,8,fan shop ,95.60.0.190,/department/fan%20shop/category/fishing/product/Field%20&%20Stream%20Sportsman%2016%20Gun%20Fire%20Safe/add_to_cart,Field & Stream Sportsman 16 Gun Fire Safe,fishing,9/1/2017 8:39,Sep,8,fan shop ,95.60.0.190
Field & Stream Sportsman 16 Gun Fire Safe,fishing,9/1/2017 8:39,Sep,8,fan shop ,153.134.55.205,/department/fan%20shop/category/fishing/product/Field%20&%20Stream%20Sportsman%2016%20Gun%20Fire%20Safe/add_to_cart,Field & Stream Sportsman 16 Gun Fire Safe,fishing,9/1/2017 8:39,Sep,8,fan shop ,153.134.55.205
Diamondback Women's Serene Classic Comfort Bi,camping & hiking,9/1/2017 8:40,Sep,8,fan shop ,51.131.22.105,/department/fan%20shop/category/camping%20&%20hiking/product/Diamondback%20Women's%20Serene%20Classic%20Comfort%20Bi,Diamondback Women's Serene Classic Comfort Bi,camping & hiking,9/1/2017 8:40,Sep,8,fan shop ,51.131.22.105
Perfect Fitness Perfect Rip Deck,cleats,9/1/2017 8:40,Sep,8,apparel ,64.233.242.248,/department/apparel/category/cleats/product/Perfect%20Fitness%20Perfect%20Rip%20Deck/add_to_cart,Perfect Fitness Perfect Rip Deck,cleats,9/1/2017 8:40,Sep,8,apparel ,64.233.242.248
Under Armour Hustle Storm Medium Duffle Bag,fitness accessories,9/1/2017 8:40,Sep,8,footwear ,53.120.136.227,/department/footwear/category/fitness%20accessories/product/Under%20Armour%20Hustle%20Storm%20Medium%20Duffle%20Bag,Under Armour Hustle Storm Medium Duffle Bag,fitness accessories,9/1/2017 8:40,Sep,8,footwear ,53.120.136.227
Nike Men's CJ Elite 2 TD Football Cleat,men's footwear,9/1/2017 8:40,Sep,8,apparel ,34.175.52.9,/department/apparel/category/men's%20footwear/product/Nike%20Men's%20CJ%20Elite%202%20TD%20Football%20Cleat,Nike Men's CJ Elite 2 TD Football Cleat,men's footwear,9/1/2017 8:40,Sep,8,apparel ,34.175.52.9
Perfect Fitness Perfect Rip Deck,cleats,9/1/2017 8:40,Sep,8,apparel ,79.59.101.63,/department/apparel/category/cleats/product/Perfect%20Fitness%20Perfect%20Rip%20Deck,Perfect Fitness Perfect Rip Deck,cleats,9/1/2017 8:40,Sep,8,apparel ,79.59.101.63
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/1/2017 8:40,Sep,8,golf ,64.233.242.248,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo,Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/1/2017 8:40,Sep,8,golf ,64.233.242.248
Diamondback Women's Serene Classic Comfort Bi,camping & hiking,9/1/2017 8:40,Sep,8,fan shop ,28.84.236.182,/department/fan%20shop/category/camping%20&%20hiking/product/Diamondback%20Women's%20Serene%20Classic%20Comfort%20Bi/add_to_cart,Diamondback Women's Serene Classic Comfort Bi,camping & hiking,9/1/2017 8:40,Sep,8,fan shop ,28.84.236.182
Perfect Fitness Perfect Rip Deck,cleats,9/1/2017 8:41,Sep,8,apparel ,154.16.187.28,/department/apparel/category/cleats/product/Perfect%20Fitness%20Perfect%20Rip%20Deck,Perfect Fitness Perfect Rip Deck,cleats,9/1/2017 8:41,Sep,8,apparel ,154.16.187.28
Under Armour Hustle Storm Medium Duffle Bag,fitness accessories,9/1/2017 8:41,Sep,8,footwear ,154.16.187.28,/department/footwear/category/fitness%20accessories/product/Under%20Armour%20Hustle%20Storm%20Medium%20Duffle%20Bag,Under Armour Hustle Storm Medium Duffle Bag,fitness accessories,9/1/2017 8:41,Sep,8,footwear ,154.16.187.28
adidas Brazuca 2017 Official Match Ball,baseball & softball,9/1/2017 8:41,Sep,8,fitness ,154.16.187.28,/department/fitness/category/baseball%20&%20softball/product/adidas%20Brazuca%202017%20Official%20Match%20Ball/add_to_cart,adidas Brazuca 2017 Official Match Ball,baseball & softball,9/1/2017 8:41,Sep,8,fitness ,154.16.187.28
Under Armour Women's Micro G Skulpt Running S,boxing & mma,9/1/2017 8:41,Sep,8,footwear ,154.16.187.28,/department/footwear/category/boxing%20&%20mma/product/Under%20Armour%20Women's%20Micro%20G%20Skulpt%20Running%20S,Under Armour Women's Micro G Skulpt Running S,boxing & mma,9/1/2017 8:41,Sep,8,footwear ,154.16.187.28
